,snippet.topLevelComment.snippet.authorChannelId.value
11111,UCeIHAEuwzGp_Hguzo8w-68A
11112,UC3CuVbBtBnN6_C5YOmaZdvw
11113,UCAEcbtPSwNd4_H3TjP8jakg
11114,UC-T_UC5e3mIGWL2k_QPu0xw
11115,UCrf-uIkONFpfBM65DUE1VWA
11116,UCkW7KnZZMIvW1FwWRIrTqLQ
11117,UC7AqZI7gYwSP0_oTPv_xFyA
11118,UCIVhCEJgIe-4tVIExbZ1-Ag
11121,UCKfAzfiuCHksYX7DDHuqmWw
11122,UCMF8xaOeMpsDCtPTPCy4xCg
11123,UCUchDE6bhb5CPD1O57N0uZA
11125,UCQVRouFOCE4DusU8D0q86kw
11127,UCZeRk9xzdDsnJam85E90nBQ
11128,UCro_Ra_1vxCQGgf6OGs5Pug
11129,UCEyx5MqgN5YWyrUB2gfJ7hg
11131,UCkOpXFz9ZEH5hMTBDDOY-Dg
11132,UCAOCr-fpiGD7DLfZx4U_D7w
11134,UCbX8eWjVT1MlM1E7N4Azhxg
11137,UCwlhU37T6VRJq6Q7QvVDleQ
11138,UCEqQLKKKeBM_3jBmWHXMy9w
11150,UC8WKMkQSNizeZr4g4eUm2TQ
11153,UCTLQY5jlqgMhoqCUr2ynoJA
11156,UCS1w_tQ91Fabb4e3weyvwXQ
11160,UCslfXqgWl3v6suGQS8vtiJA
11161,UClvNUcwqzKPNM9KY73mfUGA
11162,UCosmrEAdGB4VZP_SrZlF08w
11163,UC_quYwchcC9FTBDXXy9qTUw
11164,UCbd9QJow4iIkRIDl6_USAJQ
11165,UCKvTTSuoTRAIzkNMkETmVqw
11166,UCla73O3E_P8lR_FUy3guNkg
11167,UCYkpbfBjbLlUnbOZcB132Jg
11168,UCKaD6XPVrxBePCYvRoCzEzg
11170,UCMIIFUIcxGenI4l-K6wuGfg
11172,UCd0vWSOUGyX5qgomMXC47QA
11173,UCZ0luXJumLzRnsjME5Z4mmw
11174,UCSVKTDxmUvyz3be9d3Of0LQ
11175,UC6K4957p0rxJHriR_8lli3Q
11176,UCVR9iUCyEc70EO_2vK207-g
11177,UCN7bFcCu_ztJ68zTUzk78Hg
11178,UCIh0gn1FPftoLzMOTbk41rw
11179,UC40UNpPE5mCsd_2Hk6Cms2g
11182,UCEs5Gc4AoC7y-odp1gbj0HQ
11183,UCChkDoQBVi8ZhmZGUN1J7ZQ
11184,UCOJO50TSSWuT3Wn5y8Yy-fw
11185,UCpI4dIk0tTmyoKWtKJIjABg
11187,UCLeRxyRkRLHdW1p5ZMsFjOg
11188,UCzsekSpsBVYpIefcMohDF6Q
11190,UCJzhoF89IE8mk1L7-PgLjxg
11194,UCjmBgGhIyzDC4jcTYstDuaA
11195,UCIm9sFW9cEKQoH82s2sS79Q
11197,UCMDB4tzXDQ-rY_U6SY3rMVQ
11199,UCQCyYy9MwmBKi2UKcrNXzaw
11200,UC2p2HANJTDGUTiN7NWSdtAw
11201,UC2-dPiqo7LsSEhp0CNtieiQ
11205,UCg3URR_Cxf7rYxm9pg_ciKw
11207,UCeSWBPZxFQA-wh92WeMnISg
11209,UCMHvrLzTY2XfnkgwPTi0Cow
11212,UCgbOojCOAzMUhmxZ740QnFQ
11225,UCPm_pERal8mIw3j94qCuOIA
11227,UChSYrVe0teFhGLN-0uCJRPg
11228,UCEVpuU0N3LUACvodMyqPkSQ
11232,UCvR7pfBIl4W_A6qZ7A3AW3w
11233,UCVBNIpJOUcJVZfxDF3tJJrg
11243,UCd1fSBqxqwSjEExf3pl6nZw
11244,UC8yvMclT6LGiVWO_2-nc-Vw
11246,UC48Xd-LmyewDSJ-WT37MSRw
11248,UC5vwMDSkNL-pDUI5DY9lfHg
11252,UCnzCZtL5VBNUmA0tibrGUUg
11253,UCpWyLKj-1X2QmJHtv9Fn4lw
11254,UCNKyydicBNIgRmgNL-K8CIQ
11255,UCSKzR0RGfMN0qfgiKFzPYtQ
11256,UCTpYrUXR7HCGNkpBq1MVz4w
11257,UC54Q-Uv8-v6o2VNk6i7Njcg
11259,UC4G_qg16zo-uKxaMjNej5-g
11260,UC4zz7guWUYI85yHapPHVUxA
11261,UCqqZXDVJArL-iMe2KUkegIg
11262,UCpzbUSZ8cg04rTgYjbD1kLQ
11263,UCGPyb4fONLCJm7PqbHUDcVg
11265,UCwh3014mGXLSMy1fp96ZUmQ
11266,UCVaB_da-fTH4A7F7NqX5IKg
11268,UCz7vqbVLSRSjfbATHnXondg
11269,UCO8uZURqxMK7105RPXBlEoQ
11270,UCtk4YgrZG3JpHLAtdhwqdwg
11271,UC9ThoARwp1hWNaP95vUauNw
11272,UCRU3C4VQqJrwQLKQPTiR8yw
11273,UCP7RQJQkZExHNoixorQtpSg
11275,UCvrZXA-i-QMtt3tqFQSyL-g
11277,UCo90vTTQHIS_YVWzMiD83SA
11278,UC0i6wORd34EAjX3lFMvYoyw
11279,UCA_ptLbChYjlOOjD9Iyp-oA
11280,UC7RZvyNze-UVfMYygWnhdTw
11281,UCdea4E511EL8SiY1waMAySw
11282,UCFMhxM453J4zYhWWAhkYE0w
11283,UCD8pFkEob697MjiIpTT8SOg
11284,UCYxEeCVsKk9-gP1o5YXyCoQ
11287,UCqzrIyKuxDNrgFGCqJRuSzw
11288,UC6vBl9_iag6Zrx-JVFBCwvw
11289,UCVLg28Aw4JykwRgOG7DwWzA
11290,UCHqHcM_Zm1-eA7iPEJHekDQ
11292,UCc7pAn4arwefgsrp22J9r5Q
11294,UC3AKDEPYvDE__9JIsRx9-mg
11295,UCaL1UFo7N88UshBNfW5Qavg
11296,UC14io_xeRbJ10k-hEyizzqg
11297,UCoT5jWH2MVfP2dw-2mWFzAg
11298,UCX7GxDDiMjcQyQWRjxIPwJw
11299,UCTw84H8P8kPyAwNjbJ6bC3Q
11300,UCxTGMTO5JEIk27KYBiJhZMw
11301,UCdhvNE285FPnyo2OLvLYBKQ
11302,UCgA-OePiOxaH3Sg3qrRNwJQ
11303,UCIJDvnOKXX6ReB8qMozZ8ZQ
11304,UCWDBijyZuiHm8Pvqx_SoHEA
11305,UCLuh2D9bjKgUE5XmWfHYuew
11306,UCFxIjLTU4k-18lHsRl-eVFA
11307,UCk7HF-XhgwIQ1r_IF_4bBGg
11308,UCOQKzjg5Eb08_c2Lzxdv3qg
11309,UCGnJNy7_gawhjBHNzRB1fIQ
11310,UCa2t3rSy_-xOFWBY64gbElA
11311,UC-mcgW-DC-Urk54oLhdXB2g
11312,UCUYGW9kLsm99bJkC8IovUqQ
11313,UCzqgjbyjee6t7Bauegcq72w
11314,UCGjUaWhyNU7CmXooHGFIogA
11315,UCu34Ri4c5Wc-OY8EPUknsKg
11316,UCJSbtLpH51c7RwVj5EQ26RQ
11317,UCDk3oCmjl-Xn72Pl5VIIQUg
11319,UCsm9pKhjtFQrm5N96UIc_cw
11320,UC0wW7GHvR7k637ftBH0t78A
11321,UCa9AaiyY5iVQwqScaXRzpMQ
11322,UCZzdwwqpJuxCbIoAdL7SYUg
11323,UCVffAIY9se5XeN4taHAlAPw
11324,UC8a0Lq763pLeP1UGxP2bD2w
11325,UCFpsFOxO56w1pPpXJBja6VA
11326,UC6fDHY4qV8iw-jNc3Rv9FHA
11327,UCMEi-eaXjX6Frm4xYEKhklw
11329,UCjMG1GT9w-4sMmWkk_a8pLg
11332,UCIStoUBkyHwP9-s-D-2aa1g
11333,UCsAQiC_Y87GJ0DAraUkvDxw
11334,UCosYwL-xi7ZOyrao61PfLuw
11335,UCCGCT9M-BrzyAa6vepPWXFA
11336,UC1SZ2tbGXI_cBXh5fnWg4ag
11345,UCqRJVYptGPH9WbMPlwVYdWg
11347,UCgHjZtqQZ9OUfRcfwp3IZLw
11348,UC8HESFEdAyBCSDvn7t5p0Jg
11356,UCO45KSw8hPWkQ9GJKyWl6YQ
11358,UCino_SDgdtO8SUcZ4gAf_zw
11359,UCgTH8LcV9_g3_jE_8ryLF2g
11360,UCIk2mlvOHXjaB8-4bqzIcFw
11363,UCV86qNGpM-LkBSi7VHYWakg
11364,UCcxrb2awbYnTmTjzcXhejnQ
11367,UCxVpPH0gtgME-vnpdeZH-Gw
11368,UCivvRJHruDtgnXDg1RqekZQ
11372,UCkyxTMv3aXdU5SySjB-LkjQ
11373,UCLMLVcVFfMwimEF12-fvAeQ
11374,UCMmU7JVU8WzPkzsnt2_Cuow
11375,UCSEugNp6_CSNzK_eV8_Yr0w
11376,UCqKVmefcyyAjQ8gr6H2ntKQ
11377,UCq-EMWGFWCXWemW2U-E2B_w
11378,UCVO8DRoyPj-MexAmroE0j6A
11379,UCzzizRAraL5cNDzGG1s8Cqw
11380,UCnOMmenoeKhg5Ald7oajt6w
11381,UCntzfgLU12vIadmL-i6qpKQ
11382,UC-MGKYisO1TGAqoZs3Ar4iA
11383,UChILNcQXCPgiS3Kn9jgodog
11384,UCAZ0TpGqG6W0GDvJjBJpKOA
11385,UCrLjts-zKwPS9zSb6DUdGvA
11386,UCZkj8fC2o6_FFvFlxtqIuzQ
11387,UCu9Wd7SrAM2wdsaBI9Y602Q
11388,UCYB7pLYLoZYNmTc3JzwWIpA
11389,UCXKN_DCDpDQgtOt7O3BkFhw
11391,UCPHLfeCrIJ5SzzUKy39YBjA
11392,UC6sHt9AwEMeCD-L5qci_UPw
11393,UC2ocPyaHFmkXBcQqlA-4aBw
11394,UChK6lPgefCVEPG4gn3I5W5A
11395,UCw4TtH1rrZ4JOfWkGg-cUeg
11397,UCASXPUuDmzv62nJlKRV0kOw
11399,UCoLd7aPUCthS1H3LlMSF2jw
11402,UCrpl4mi4DZR2Z48iVQnGc_g
11403,UCM39gcRk9zeWBtqmwjE1RTA
11405,UCGAPpM6zcDVubAYtTZIbIsw
11406,UCgo9y1mwoRSGmNntLeyMIdQ
11414,UC_Z6WHBzgGOd_ztkmq6za5g
11417,UCLZv6WcUH3eumWzpurAGRug
11426,UCI9qRa9NGkZzqtGFcNMV1SQ
11427,UCH8n9xfp_8_ym5aFu0kSzWQ
11429,UCO5cupr2yRTkWxAi6uj3OFA
11431,UCG1BTEulxAlMvjNSrH34HQQ
11432,UCYzotXHvEYLTzVTVxCi65dQ
11433,UCx0HgusiVXgRcnedONNpmWA
11434,UCjjwv0CQfym4I4pAYBIkeAg
11435,UCuUma6_FXzv5mG8oHy3Vi4w
11439,UC5kiXZjswLRZZDig9YG_JXg
11445,UCHJBpE-cS93T8_BlZRjRieA
11446,UCWwBy7RX9FL4sEfcevmJXhw
11447,UC2wH33eLdU-dD2qudr9WfSg
11448,UChIe5ePlmyV1ubVazPeJRsQ
11451,UCrKr_1smoOC6FgSXKaYGnAg
11460,UCkrSx65JcW7dCAoOUHcZ3Mw
11466,UC1gv9KWxIfHnQkCYbCz4khQ
11470,UCcyyBRowKcwT6iZsDHZ81zQ
11471,UCpUCDkr2FSN4_noT7hQnEag
11472,UCTbPnQRH5odGo6-BKUQxe3Q
11473,UC42DzNFUgz19fulJJJ6Glgg
11474,UCxwKsNPNtLjUYKmzHwVuovQ
11475,UCTO1XoxuQnIYhn1uSyGEuiw
11476,UCVL2wuiBtkb3O4U7y0ofjSw
11477,UCrH3S_k_4zLZalL6EHOgYng
11478,UCEfeeWZX8t3uHZb75YgVpEA
11479,UCX7HNuAs3lFhjTXMuHNZxaw
11480,UCUYGKv3fu17OuxtDSn3cw-Q
11481,UC5OoPleNHQQQlLy8znINkjA
11482,UC9vTTlDsjv0YmM3E3rgvgmg
11483,UC573g24tcIq7iDcSk8D6cXA
11484,UCn4--POhguePQwkzTwvoVwg
11486,UComtGsr3mo20OEVwvw9zxRw
11487,UCpRO16qTlK-89L9rE5EomBw
11488,UC2INR_DHLIQtUEQMl8i1U4A
11489,UC-dVNnqDt2dIQZpObsVNHmA
11490,UCvN7QfkUI3B_XFO3B32sXdA
11491,UCq913Fywx6keNJPbj7Zs8Uw
11495,UCOSO1aZY9VZBsyAaIjFxYoQ
11496,UCJ5j38_TnohmVVHNjL0Znrw
11497,UCtT-rDFxiWfCWFpW7pUW52w
11498,UCZufFdWD0rcrrhkVkOkV4mg
11499,UC4AtknGqSuiQTF9TtuV22jA
11501,UC9feQZ8Nf3_i1zoucx01Bvw
11502,UCTUfpkG2ZhS8wWRDKAuQkXg
11503,UC9PdR3VaOJ6ncfxVyXRRhdw
11504,UCxE4zVdkQZbKT-uArkf-Ijw
11506,UCKlmcMLB08W9K9rsfJZ7Ifw
11507,UCKe-GQSDyYTdHd33hiRUa_w
11508,UCiQWJRcQk5onkfp2F4jpKCQ
11509,UC05ewfctiINomEo3hs8SiQw
11510,UCi_zUZLzM9Z0whmY_V37A8Q
11511,UCqTbvIvzU8b8f_8jzQC8ciQ
11512,UCRkRP_nzrNP2FL19Pu47rJw
11513,UCsYzJyxf9FRh_aqIFd7jfYA
11515,UCzlzjyOMlWgeqYb328v3xBg
11516,UCwT9xXwY-ZqUei_VhDCVQdw
11517,UCMPR6OP3i_4agqC6DtE-1jw
11518,UCtvVM5sR6XP70YKLg5bKVuA
11519,UCLDQQF8_NF8Znd3eJBfqX1g
11520,UCV5S_VAv61kxWDO7dmYo8Pw
11521,UCZDaLoFajafD6seSRcGyubw
11522,UCx79TJMQbYKwi2civyvSedA
11523,UCkaDaIc5BaOtxzPA7k1hZuw
11525,UC6GmiKFleJsD0asY7xV3-5Q
11526,UCc04cRskAMdObaTdr--PMpg
11527,UCwp4iBy7jLo66wh4FPZcZIw
11528,UCtXgn3KfaL13D67rQUej5Cw
11532,UCc1caSSsB4z_2MfrWiEbvHw
11533,UC5X-6yT3syLL7ujwTe3w54A
11536,UCZ0Ez9_exiz7wyyXijPXVTQ
11537,UCF_cnMdWfgDuv7h_0jKnLTA
11540,UC5cgapdLOqgvDxVcAIB7wpg
11541,UCXMk-cHHRj57kwSQ25ySHqw
11542,UCqmRebymIufhIrPn7JY7RtQ
11543,UCEDsNUJArFHqEGPPGAQC8cg
11545,UCTjjtFXijZCiNTBTDpDdNAQ
11546,UC_dq3dJZHWtH6uBG_Jtgh7Q
11547,UCMTWsEbsRWUor7MezoKWn6Q
11549,UCnxrJ_v7C_aprbkKSr7MsCA
11550,UCT1Z2fHvnaz8dator1yx00Q
11551,UC5R2Yms46raeV2TzISYwT6Q
11552,UCjdmaFVwjW4ceEsMCrW9W2g
11553,UCtDTlJ-B4k0t2vh0RF5dlZQ
11555,UCRkkZuITavShD35wTp8uWkQ
11556,UCzcMWPA4-vtAaC3unu34ELg
11557,UCx2C3ouAt1O6Gy35twkG8XQ
11558,UCB_F74hrieYC7dtEvwDNYzg
11560,UCtSJ0YWXbjm-9gJ3M0N46OQ
11561,UC0VM7XwiWB7vIKTX8UtMYsg
11562,UCE-3Gmlgu_HCoIeKKcvK6Dw
11564,UCnpqpYyphiGQ4xECwmBlPEg
11566,UCDrWs6foSvI5D5eKJJ8jDAw
11567,UCek6x-wAbuvedqpV3j9NKbg
11569,UC93631YPmOVjFvfUKBSSxjg
11570,UCmQynT5NWU3Vsa9t0OGUhcA
11573,UC5nfa0n3F-dYHuI8NEhs4Rw
11574,UCUeqtZbnNk7dmmn79xKGrJw
11575,UCs5qQd5_FjynchAvMabQdJA
11576,UC6IvKgnC_Lq8YnOWlowjnEw
11577,UCzkFxPZiLbf2J-zyPZXGUpA
11581,UCoFHCkN4NVpODeUtlTlGoAQ
11582,UC9VH0l-DTis_oo6RhNYYT8A
11583,UCiWUl5cyd6VcQTN7gac7axw
11584,UCzCQJxskLc1vclDMjpquSDg
11585,UCtZVmjx03_RD9BoyxFtgpXw
11586,UCd4cvO10oBQewW2_soWFKDA
11587,UCIY-oU7fVV19WP1VlZIUJZg
11588,UCZiabrLTQ55c1d_Ik2g370Q
11589,UC-CSNhtSFkDrDxTqJGWLpvA
11590,UCL4ZtANEyRUTGzfVFqKyM9A
11591,UCaqFFvBPAM0DcM6g8LzlibQ
11592,UCuvgBTq3b1TCzijaml6VRLA
11593,UCK2z-OOzFsKC_MlhNm2qHbQ
11594,UCZcTefztNZzBvICCt4taJDg
11595,UCzNSUbRQ0-LBOYvlz4UeD-g
11597,UCWVQw21_D87Bi84lfYY13DA
11598,UCKfoG-_qVZiI9JjulVBJHZQ
11599,UCPrzLxe8u651BcTwbz1GkbA
11601,UCRr8ZEKOJQ1Dsptz1vtAq9A
11602,UCkiBpnjpGrjlU0pskodSSFA
11603,UCClQJNKapcNNVbvkUHHHJEw
11605,UC4ZuF2PwI2hc0YksHWwlWNA
11606,UCA0ivPUHcqr9wUbTPaw6krQ
11607,UCOHAnXZDGiTWgQtle9lgaeg
11608,UCgJvIln1bSs_FZG4QtYswSQ
11611,UC3lNVYyEELrtCmTfHsZBBMA
11612,UC_hYoBIr3CCQmh1AEQcTn0Q
11615,UCjdcWOEmsqXg86KAdzC9LEw
11616,UCy5WQvFXXM13Kz_2vW_IABg
11617,UCpzStlqDOTf7nkifeplS8vg
11619,UCS6DktoAMgTjSKMDxPuRP_Q
11620,UC8Uwqe67GrMzInnO2nDyuWw
11621,UC0ct6Uw-G3aUcab2cO2ZIwA
11622,UCJRhaWjek0nyLlevQBhwPUA
11624,UCxLXrOskqIxqeTfYWsVYUCA
11625,UCdPUfXW-e_VDrEXWwR7qF-A
11627,UCpXNFWw3H0WQm90rmf-A5jA
11628,UChJ1wZZz4oWq7yt6P0bYveQ
11629,UCawhP6jdF-6KEgim5MbId6Q
11630,UCnQt59NjWgyTnYk1En3V3Eg
11631,UCmxelRTfpaffGDKPfbDE2aQ
11632,UChtejIHgqUDQwnwK15JnKFg
11633,UCpuCqIL68QyJ4XQ5tCzuE9A
11634,UCw8prngW3OTVhN0KAY_hlHw
11635,UChi-gxOroG3CfJrxsLClnMA
11636,UCFc-XHjJ8EreYNQLUq9lSgg
11637,UCAOeraNJRpBywE27spufYEw
11638,UChWLXOLJdKz7p17r16pFgag
11639,UCmraJhfOZdayLeAb-2tDYTg
11640,UCS4SSwPa50fWT2OJeAFWQdg
11641,UCgXVPr6kv0QMVREki9GPsLw
11642,UC4ukRacStwb2IPYir8myn9Q
11643,UCCK5tvw5kr0vGq4OoCRrIqA
11646,UCPW1_bC25YEXpPmkrfeW0XQ
11647,UCpoBo1HmNUaFx2x7_rlJ7XQ
11650,UCON6f0UhUNVCIxq-hZFJuYg
11651,UC_g4fHUlTAbGi47Ge2ICYUw
11652,UCflYmyHnx8d0GG9Bi4fBVHg
11659,UCyhgm0WdFxrtmM5Ust9VhgQ
11662,UCmOtoFvw6W5An0Kov68qmQA
11664,UCE6ty-6N6GzaXhRZ0lkmReQ
11666,UC2BH3_stkhVcqmIXVBsAC5A
11669,UC9Doh8es0zqpWf6yQ2R1eJw
11670,UCidFrT9XfxTFINjlmHB1ttA
11675,UC70lyczWJe06XaiGgxDFTyA
11677,UChSNmRdu8kEXGdOuuzRjxUQ
11678,UCkJOsjOUomrydzWAccJ5DnQ
11679,UC_3TE6cDTtOOz3ojiF9rnVA
11681,UC-rXdqaKB8lFhTWHwozI3Zw
11683,UC5FOSFjhFAcMCr8cFlqrPkQ
11687,UCeBWsKXdIgzneNBRL9HYX5w
11689,UCYrP6-MkBLNE6eyHkk9mDfw
11691,UCeRA5tIDXfKgfQoSYbBXWSg
11693,UC6kDw7nc0pfsQG77quyl6tA
11697,UCXp3jPYBxPkpcejvgQYvdmg
11698,UCAoqu22-hfRFu0A-iGla4dw
11699,UCsVzxTagDtX-_s2bT2HBpaQ
11700,UCm71RwU3TFY4_Khqg7SV8Uw
11702,UCbc_pr5Dj4AXknlPBEELC-A
11704,UC3i6PdnBRJHbwSeDDkrKwkg
11705,UCDOnwrUqlBx7Jw77ARV467A
11707,UChdAwTEXDsPeBOpeoihh1wA
11708,UCtKZ8SNv459PLf6TRMSYXVQ
11709,UCovK7fitI9351OZVECEM1ng
11710,UCJ-U_KrEUcrb4c20hY8-hiw
11711,UCaZf9VDajMnpiHDIrOfY-Lg
11712,UCArPIRQ_3Pp93FuYpVnpN3g
11713,UCam8PS-6Oq0Z03RRxEqLHzA
11714,UCt0AhF7SlInTPP5tmbtMhJQ
11716,UCAz374QsuaUyU4gq-VFnyZw
11717,UCOLUgOwxzWXDorjrSu48Yhw
11718,UCZfa3W_XwELRJ8BOPIRNZHQ
11719,UCGrZLPPA4QAKl3MF7Nc5ucA
11720,UCwGgYgxV_ia2j7P_JCQ22Mg
11721,UC7O478TqXTaaKR8L-EL2Dlg
11722,UCiVFNqvhRV_qPwrWEKEJWkg
11723,UCbzYWL71M3J0EP7ffQDHcbA
11724,UCP3zLkpNj8lEPhH8GmYpjiQ
11728,UCc_W8nbIspqVgXLtbcUDyvw
11729,UCxHLqeVtbqJl1zqyiExRrEg
11730,UCvloLG3Agh5TGucu-15DPug
11731,UCR36y3yvjKWaEP1KC3JP6EQ
11732,UCPvIwCNeaQZcC0POFbIdAQQ
11733,UC5-KK4MliaRfQpAKvHtYjBQ
11734,UCA-jKQA2EVz3lPdBbVMnuMg
11736,UCT4uy0JFvpsOL1kdSq2Y5kw
11738,UCuXaW4-its74gWi68BmGV8g
11740,UC-SVrYIqSqUC3OBCV3qGY_A
11741,UChaJeU330LQpW5yQREFU_ng
11743,UCjSB3ekMUddJMV1Lg0mS1sA
11744,UC48H6c8sK9xcmWLL423V2rA
11746,UCQCObFlBYm7YQs6_El2deXw
11747,UC3xl4vJogseRTsLFrBGlCTw
11748,UCuGuJbnUEuMbe02K-x7kMIA
11749,UCI5y9fIaCwPlt-l5G4S2axA
11750,UCp7UpqIn_ZbvxgSzV0orn3g
11751,UCciqVm6SmiBBCV-KlsShJyA
11752,UCVRtyw_ZWv3rAo4KBsC_Kig
11753,UCgoZhYnOWftWcshMD_W8Wmg
11754,UC1FIN4R-kDYs2yoXHBlvbwQ
11755,UCskgZEDr8pWHXHmNOelb9GQ
11756,UC2UBqgfMMmSC_5S-jSoPVcA
11757,UCknhF1VS8hFa4JKoj2I2N_Q
11758,UC4HXsTbMrXrGen5v4C0uKfg
11759,UCKvac4V-vN0aEClucqdx30w
11760,UCTXZXCps5StRtqRjXzV8GSQ
11761,UCmVdWx6k6AZDrS5rkX3btzA
11762,UC4x152bkYQBKTvNSkgDUkhg
11763,UCRwW1OVLCx3s2NBLS0yDq_Q
11765,UCVsiurXwkMXJMGmBrymelrQ
11766,UCO4IOi-FHKYFpEZxm75WK1Q
11767,UCkAc0ztjNEgtgrJTOIMCTaA
11768,UCNws1Cu3R0AaTC0hQxd0FxQ
11769,UC7tl2hH6meDsEtJLwYMqWNA
11770,UCJBNY1rQynq3OdBYufLDzEA
11771,UCCzmBaP0LfV9Edu3XN-95bQ
11773,UChMViAjGKITuEOBDpNniR9w
11776,UCwYO_mvSTRz9-LRY5ncOFUA
11777,UCIcrV6vYL-9Z5Y0wzA4jS0g
11778,UCNahsjkZa5J4zGp2LuLVrAA
11779,UCGZMyJetmDa_85a8HAm4u_g
11780,UCRBlQl8wXK7ndh9QPmastwQ
11783,UCjGhzvtXcngOiVxpSaYZTlg
11785,UCArQGLzk8MJPLlPSz4XxY0w
11790,UCB4NFAsq0t4XxxOs0UALvkg
11793,UC-l0DSwhoagIeMLFJZ_TgYg
11795,UCcTwqNwvSYZgKAl6XLcUUJA
11799,UCPrLt9GHACbK9ldqBA2PAUQ
11801,UCzd0hw98pd7r0JEcXqH0aUA
11802,UCBXIltkic9MzrYEeeT_WFLw
11803,UCnU48aen2_lgvUp4TiA542w
11804,UCf2phVQFaoCvGc067DodxTg
11811,UCBzC6f6Dt3ghGODHoP4zRAA
11813,UC-IGWXxYRWXyMLSXPZKyWPA
11816,UCdL4S-q4YTI-JELG4xnuV6A
11824,UC-PmSoNnKO49HzKmdrdeLww
11827,UCnoHZ4-e763ktvJso-mCBMA
11828,UCRxJk5nT1vynjU2bTBBH-2g
11829,UCeTyU9-jiFD6KrlgryyWK3A
11830,UCnOdGAfLFZts9KKcFhu1OEA
11831,UCMniLNuIraELyIEPa3G7mcw
11833,UCprF8-KD9xP-TGZVaZ2yF6w
11834,UC0u1pECa8Becf4qpNpLaD5A
11835,UCNlT5-_VktSBkVV_0pwSVTA
11836,UCt0iuvTV2cA56fwfPlcNKlw
11837,UCL6Iq_3LlqmAX3lP4IHEC9Q
11838,UC1uJgfzjWKckCzf0WjHbx3A
11839,UCDmtVn16fOoFN5WmLfOPMgQ
11840,UC096AoDE1v1MOb5kN3_Vujg
11841,UCt4I2rXcY65I6yL9TG8RPaw
11842,UCi-gGFB0DFWsj3iY1BuO3aQ
11843,UCVx89rMTOLr4m332YCvoOxQ
11844,UCilLPxYH64PPQ2L9s_FniAA
11845,UCreeOKrKAZ-5VaX_ydYGyzA
11847,UCYPvhv9AggUZGTX4_LOfsmw
11848,UC1hZRgzMRKykFgQMVEIQcCA
11849,UC47av7RXBbn2V47iEhx7ATw
11850,UC-era1r9wtLs36DinCEQ0tg
11851,UCxKVWllfz_DSD-EFN6vylDw
11852,UCouN6KDKj-a6hAUtyBf7OWQ
11854,UCBOkYOgVxhZGFaVrhwsryxw
11855,UCaMvl_9XI5xYm0Ip9chgwvg
11856,UCP1qxK-7rMadgx3R5fbgD1g
11857,UCoEfXFEcNqijoc-C3w99Jsg
11858,UC5nydhHqEP6a3OlmDx7xpJw
11859,UCXUvTiHvMF6ZayULMh-csCg
11860,UCd7fSy2K0hfwpVPoJ37uMqg
11861,UCkhlM0Knvh7pbmIn5Fvjf_g
11862,UCtpp57VVvoDOBdutjpkyKbg
11863,UCXrL377m_5Do-xz_jG9PmJw
11865,UCwmxyRXTX4hjKHqnARvHHoQ
11866,UCF6bDrCzmZXLMr2YFJj0RyA
11867,UCdBauMARyoXqGoQtOIo9VZw
11869,UC4LHRgNGqUc14J-4hcUHzIg
11870,UCSBkyycPnPe8vOmRxPjdi4Q
11871,UCv7lDiC7c8rv3QN-CoLJ_OQ
11875,UCBZjZliw4hKjHEd7vLu5obw
11879,UC0HGRnssykJfYxIY-a4E9rw
11880,UCxrP1lWYMQ88nXNTObVedeQ
11882,UCToUzTQh0kIGKu5moQ5zIRA
11883,UCAjBr-GvICmQ6PyryOaeWXw
11884,UCCmpz-wZp0UNUl7s2aoA7ew
11888,UCNXAgaQSNdUH-yC6vz1jE2Q
11889,UC3ck0WlFPDSiGEV1ZLovndQ
11890,UC26au-MlGYenrUbZNXt3kwg
11891,UCQBRQoExxqEJaZdO2YPY11w
11892,UCtPTuWVafXSOVF101XaYFvw
11893,UCg9fsdRWM5eDZ0y05ttXWpw
11894,UCGyHM0YOifxyLUsxqupR4Ug
11895,UCeRpFAU45hmhJB7lEMavP-w
11897,UCkhoCkeTTOODBF7rIdWfklQ
11898,UC73EnHfItRJuxaxSR8ZTAUw
11899,UCkfcS3cziz2IidoefxQ0LHA
11900,UCElAl_vzzRfvpvXq9FPmPoQ
11901,UCIS7Qzie0jkGxxV1AJNdURg
11902,UCrMAUwLh-DldjNDMs9JESRA
11903,UCb6gh2yQoSpWZeVwoC5o8nA
11904,UCQkO2pe_6JuGGpBY-cDXjbg
11907,UCaIfYd-jVWbSpg7YIY_lCpg
11911,UC2G1tzf_Lby4c75gnjKFgXw
11912,UCqM12gcyZtaJR4DYUUsyKiw
11916,UC6eSQE2EFmGpgMOEnkh5Dfg
11917,UCsrXhRwo6ETQyGHal_7Vdxw
11919,UCJBBbD1yujZSgNSuGbqbxzA
11920,UC7EKPPyKNKNmmmqvkV-7qHQ
11922,UCT5GXKgUyT3NFRQsYZ1PlNA
11924,UCZsgKxYPfADJEnKWbBKjfcw
11925,UC3LaZ4y67RGcxcN9HY68yFQ
11926,UCVctcwCmbLHoh3IaEPHKlJw
11927,UCnHbnCJBvCkBHMFQgAy3W-Q
11928,UCHQ17o_Z3x09qqQa6w9aJDA
11929,UCW5Ch3-X9i0x2yK9df962-w
11930,UCzaOviPFDnKMVIWQyu5EabQ
